5PH98550         2                 1115N12500E   3      TACLOBAN CITY                     TACLOBAN                                      Tacloban              PHILIPPINES                                       
5PH98637         2                 1042N12234E   8      ILOILO                            ILOILO                                        Iloilo                PHILIPPINES                                       
5PH98646         2                 1018N12358E  24      MACTAN INTL AP                    MACTAN                                        Mactan                PHILIPPINES                                       
5PH98653         2                 0948N12530E  55      SURIGAO                           SURIGAO                                       Surigao               PHILIPPINES                                       
5PH98836         2                 0654N12204E   6      ZAMBOANGA CITY                    ZAMBOANGA                                     Zamboanga City        PHILIPPINES                                       
5SO91507         10847S16044E    110847S16044E  11      AUKI                              AUKI                                          Auki                  SOLOMON ISLANDS                                   
5SR48698         1                 0122N10359E  16      SINGAPORE/CHANGI                  SINGAPORE/CHANGI AIRPORT                      Singapore/Changi      SINGAPORE                                         
5U19106600022701212812N17723W     72813N17722W          MIDWAY ISLAND/NAS PI              MIDWAY ISLAND                                 Midway Is./NAS        UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19116500515580112159N15921W    312159N15921W  45      LIHUE, KAUAI, HI                  LIHUE, KAUAI, HAWAII                          Lihue HI              UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19118200511919112120N15755W     22121N15756W   5      HONOLULU, OAHU, HI                HONOLULU, OAHU, HAWAII                        Honolulu HI           UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19119000512572112054N15626W    202054N15626W  20      KAHULUI, HI                       KAHULUI AIRPORT, MAUI, HAWAII                 Kahului Ap. HI        UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19121200914226111329N14448E    771329N14448E  82      GUAM, MARIANA IS., PI             NWSO AGANA, GUAM, MARIANA, IS.                Guam/Mariana Is.      UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19121700914229111333N14450E   1111333N14450E 111      GUAM/MARSHALL ISLANDS PI          WSMO AGANA, GUAM MARIANA, IS.                 Guam/Mariana Is.      UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19124500914901111917N16639E     41917N16639E   4      WAKE ISLAND PI                    WAKE ISLAND AIRFIELDWAKE ISLAND               Wake Island Fld.      UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19127500914320111644N16931W     21644N16931W          JOHNSTON ISLAND/WSO AIRPORT PI    JOHNSTON ISLAND                                                     UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19128500511492111943N15504W    121943N15504W  11      HILO/WSO AP 87 HI                 HILO/GEN. LYMAN, HAWAII, HAWAII               Hilo/Gen. Lyman HI    UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19133400914851110727N15150E     20728N15151E   2      TRUK ISLAND/CAROLINE ISLANDS PI   TRUK, CAROLINE IS.                            Truk Is./Caroline Is. UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19134800914751110658N15813E    460658N15813E  46      POHNPEI, PI                       PONAPE, CAROLINE IS.                          Ponape/Caroline Is.   UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19136600914375110844N16744E     80844N16744E   8      KWAJALEIN ISLAND, PI              KWAJALEIN/BUCHOLZ AAF, MARSHALL IS.           Kwajalein Is.         UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19137600914460110705N17123E     30705N17123E   3      MAJURO, PI                        MAJURO/MARSHALL IS. INTNL.                    Majuro/Marshall Is.   UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19140800914351110720N13429E    330720N13429E  33      KOROR/W CAROLINE ISLANDS PI       KOROR, PALAU IS.                              Koror/Palau Is.       UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19141300914951110929N13805E    170929N13805E  17      YAP ISLAND/CAROLINE ISLANDS PI    YAP, CAROLINE IS.                             Yap Caroline Is.      UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
5U19176500061705211420S17043W     31420S17043W   3      TAFUNA/AMERICAN SAMOA PI          PAGO PAGO/INT.AIRP.                           Pago Pago Int'l       UNITED STATES OF AMERICA (PACIFIC ISLANDS)        
6AB13600         1                 4206N01932E  44      VLORE                             SHKODRA                                       Shkoder               ALBANIA                                           
6AB13610         1                 4202N02025E 358      KUKES                             KUKES                                         Kukes                 ALBANIA                                           
6AB13615         1                 4120N01947E  90      TIRANE                            TIRANA                                        Tirana                ALBANIA                                           
6AB13622         1                 4028N01929E   5      SHKODER                           VLORE                                         Vlore                 ALBANIA                                           
6AB13625         1                 4005N02009E 194      GJIROKASTRA                       GJIROKASTRA                                   Gjirokastra           ALBANIA                                           
6AB13629         1                 4036N02046E 900      KORCE                             KORCA                                         Korca                 ALBANIA                                           
6AJ3700000000001334041N04622E                           Ganca                                                                           Ganca                 AZERBAIJAN                                        
6AJ37575         24138N04639E      4138N04639E 490      Zagatala                          ZAKATALA                                      Zakataly              AZERBAIJAN                                        
6AJ37661         24112N04712E      4113N04710E 641      Saki                              SHAKI                                         Stcheki               AZERBAIJAN                                        
6AJ37673         24128N04848E      4125N04853E  27      Xacmaz                            KHACHMAZ AERODROME                            Khachmaz              AZERBAIJAN                                        
6AJ37675         24121N04831E      4122N04831E 552      Quba                              KUBA                                          Kuba                  AZERBAIJAN                                        
6AJ37735         24043N04625E   3034043N04625E 311                                        GYANJA                                        Gyanja                AZERBAIJAN                                        
6AJ3774000000002324058N04752E      4059N04752E 682      Qabala                            KABALA                                        Kabala                AZERBAIJAN                                        
6AJ37747         24037N04709E      4037N04709E  15      Yevlax                            EVLAKH AIRPORT                                Evlakh                AZERBAIJAN                                        
6AJ37749         24039N04745E      4039N04745E  95      Goycay                            GEOKCHAY                                      Geokchay              AZERBAIJAN                                        
6AJ37759         24038N04839E      4038N04838E 749      Samaxi                            SHAMAKHY                                      Shemakha              AZERBAIJAN                                        
6AJ37850         24023N04951E                           Baki                                                                            Baku                  AZERBAIJAN                                        
6AJ37860         24032N05000E      4032N05000E  28      Mastagi                           MASHTAGA                                      Mastagi               AZERBAIJAN                                        
6AJ37893         23959N04657E      3959N04645E 252      Agdam                             AGDAM                                         Agdam                 AZERBAIJAN                                        
6AJ3789500000003323950N04646E                           Xankandi                                                                        Khankendi             AZERBAIJAN                                        
6AJ3791300000004323935N04859E      3935N04858E -21      Salyan                            SALYAN                                        Salyani               AZERBAIJAN                                        
6AJ37936         23912N04524E      3912N04525E 885      Naxcivan                          NAKHCHIVAN                                    Nakhichevan           AZERBAIJAN                                        
6AJ3798100000005323854N04815E      3854N04815E 730      Yardmili                          YARDIMLY                                      Yardymly              AZERBAIJAN                                        
6AJ37985         23845N04850E      3844N04850E -12      Lankaran                          LANKARAN                                      Lenkoran              AZERBAIJAN                                        
6AJ37989         23826N04853E      3827N04853E -22      Astara                            ASTARA                                        Astara                AZERBAIJAN                                        
6AR37686         1                 4047N04350E1529      LENINAKAN                         GUMRI                                         Gumri                 ARMENIA                                           
6AR37789         1                 4008N04428E 907      YEREVAN/ZVARTNOTS                 YEREVAN                                       Yerevan               ARMENIA                                           
6BH14654         14352N01826E   6304352N01826E 638      SARAJEVO                          SARAJEVO-BEJELAVE                             Sarajevo              BOSNIA AND HERZEGOVINA                            
6BL26666         15510N03013E   1765510N03013E 176      VITEBSK                           VITEBSK                                       Vitebsk               BELARUS                                           
6BL26825         15336N02403E   1345336N02403E 134      GRODNO                            GRODNO                                        Grodno                BELARUS                                           
6BL26850         15356N02738E   2315356N02738E 231      MINSK                             MINSK                                         Minsk                 BELARUS                                           
6BL26863         15357N03004E   1925357N03004E 192      MOGILEV                           MOGILEV                                       Mogilev               BELARUS                                           
6BL33008         15207N02341E   1465207N02341E 146      BREST                             BREST                                         Brest                 BELARUS                                           
6BL33041         15224N03057E   1265224N03057E 126      GOMEL                             GOMEL'                                        Gomel'                BELARUS                                           
6BU15511         2                 4349N02315E  33      Lom                               LOM                                           Lom                   BULGARIA                                          
6BU15552         2                 4312N02755E  43      Varna                             VARNA                                         Varna                 BULGARIA                                          
6BU15614         2                 4239N02323E 595      Sofia                             SOFIA (OBSERV.)                               Sofia Obs.            BULGARIA                                          
6BU15655         2                 4229N02729E  28      BURGAS                            BURGAS                                        Burgas                BULGARIA                                          
6BU15712         2                 4131N02316E 207      Sandanski                         SANDANSKI                                     Sandanski             BULGARIA                                          
6BU15998         2                                      SADOVO                                                                          Sadovo                BULGARIA                                          
6BU15999         2                                      OBRASTZOV CHIFLIK                                                               Obrastzov Chiflik     BULGARIA                                          
6BX06447         1                 5048N00421E 104      D'UCCLE                           UCCLE                                         Uccle                 BELGIUM                                           
6CY17609         13453N03338E     13453N03338E   2      LARNACA AIRPORT                   LARNACA AIRPORT                               Larnaca Airport       CYPRUS                                            
6CZ11406         15005N01224E   4745005N01224E 471   471Cheb                              CHEB                                          Cheb                  CZECH REPUBLIC                                    
6CZ11518         15006N01417E   3645006N01415E 365   369Praha 6, Ruzyne                   PRAHA/RUZYNE                                  Praha/Ruzyne          CZECH REPUBLIC                                    
6CZ11649         15011N01550E   2785011N01550E 285      Hradec Kralove                    HRADEC KRALOVE                                                      CZECH REPUBLIC                                    
6CZ11723         14909N01642E   2414909N01642E 246   246Brno 4, Turany                    BRNO/TURANY                                   Brno/Turany           CZECH REPUBLIC                                    
6CZ11763         14955N01752E   272                     Opava                                                                                                 CZECH REPUBLIC                                    
6CZ11782         14941N01807E   2514941N01807E 256   254Mosnov, Ostrava                   OSTRAVA/MOSNOV                                Ostrava/Mosnov        CZECH REPUBLIC                                    
6DL10035         1                 5432N00933E  48      Schleswig                         SCHLESWIG                                     Schleswig             GERMANY                                           
6DL10147         1                 5338N01000E  15      Hamburg-Fuhlsbuttel               HAMBURG-FUHLSBUETTEL                          Hamburg-Fuhlsbuettel  GERMANY                                           
6DL10170         1                 5411N01205E  10      Rostock-Warnemunde                ROSTOCK-WARNEMUENDE                           Rostock-Warnemuende   GERMANY                                           
6DL10338         1                 5228N00941E  59      Hannover                          HANNOVER                                      Hannover              GERMANY                                           
6DL10379         1                 5223N01304E 100      Potsdam                           POTSDAM                                       Potsdam               GERMANY                                           
6DL10381         1                 5228N01318E  58      Berlin-Dahlem                     BERLIN-DAHLEM                                 Berlin-Dahlem         GERMANY                                           
6DL10393         1                 5213N01407E 104      Lindenberg                        LINDENBERG                                    Lindenberg            GERMANY                                           
6DL10410         1                 5124N00658E 161      Essen                             ESSEN                                         Essen                 GERMANY                                           
6DL10438         1                 5118N00927E 233      Kassel                            KASSEL                                        Kassel                GERMANY                                           
6DL10499         1                 5110N01457E 238      Gorlitz                           GOERLITZ                                      Goerlitz              GERMANY                                           
6DL10578         1                 5026N01257E1215      Fichtelberg                       FICHTELBERG                                   Fichtelberg           GERMANY                                           
6DL10609         1                 4945N00640E 273      Trier-Petrisberg                  TRIER-PETRISBERG                              Trier-Petrisberg      GERMANY                                           
6DL10628         1                 4959N00757E 120      Geisenheim                        GEISENHEIM                                    Geisenheim            GERMANY                                           
6DL10727         1                 4902N00822E 145      Karlsruhe                         KARLSRUHE                                     Karlsruhe             GERMANY                                           
6DL10763         1                 4930N01103E 318      Nurnberg                          NUERNBERG                                     Nuernberg             GERMANY                                           
6DL10870         1                 4822N01148E 447      Munchen, Flughafen                MUENCHEN, FLUGHAFEN                           Muenchen-Flughafen    GERMANY                                           
6DL10929         1                 4741N00911E 447      Konstanz                          KONSTANZ                                      Konstanz              GERMANY                                           
6DL10961         1                 4725N01059E2962      Zugspitze                         ZUGSPITZE                                     Zugspitze             GERMANY                                           
6DL10962         1                 4748N01101E 986      HohenpeiBenberg                   HOHENPEISSENBERG                              Hohenpeissenberg      GERMANY                                           
6DN0600000020060035726N01001E    23                     HJRRING                                                                         Hjrring               DENMARK                                           
6DN0600000020210035711N00957E    13                     TYLSTRUP                                                                        Tylstrup              DENMARK                                           
6DN0600000020360035705N00916E    12                     FJERRITSLEV                                                                     Fjerritslev           DENMARK                                           
6DN0600000020590035650N00953E    62                     SKRPING                                                                         Skrping               DENMARK                                           
6DN0600000021100035646N00819E    18                     VESTERVIG                                                                       Vestervig             DENMARK                                           
6DN0600000021120035650N00844E   260                     ERSLEV                                                                          Erslev                DENMARK                                           
6DN0600000021180035638N00903E    28                     STER LYBY                                                                       Ster Lyby             DENMARK                                           
6DN0600000021312035625N00925E    24                     VIBORG FLYVEPLADS                                                               Viborg Flyveplads     DENMARK                                           
6DN0600000021430035617N00937E    25                     GRNBK                                                                           Grnbk                 DENMARK                                           
6DN0600000022140035621N01049E    33                     LYNGDAL                                                                         Lyngdal               DENMARK                                           
6DN0600000022230035619N01010E    77                     RVED                                                                            Rved                  DENMARK                                           
6DN0600000022540035603N00955E    73                     SKANDERBORG                                                                     Skanderborg           DENMARK                                           
6DN0600000023180035552N00930E    68                     TRRING                                                                          Trring                DENMARK                                           
6DN0600000023310035535N00924E    58                     BRAKKER S                                                                       Brakker S             DENMARK                                           
6DN0600000023320035530N00926E    50                     HARTE                                                                           Harte                 DENMARK                                           
6DN0600000024020035632N00808E    12                     FERRING                                                                         Ferring               DENMARK                                           
6DN0600000024070035628N00858E    11                     MOGENSTRUP                                                                      Mogenstrup            DENMARK                                           
6DN0600000024110035627N00825E    58                     FRUERHJ                                                                         Fruerhj               DENMARK                                           
6DN0600000024290035609N00900E    47                     HERNING                                                                         Herning               DENMARK                                           
6DN0600000024330035606N00815E     2                     RINGKBING VANDVRK                                                               Ringkbing Vandvrk     DENMARK                                           
6DN0600000024340035603N00806E     8                     LYNGVIG FYR                                                                     Lyngvig Fyr           DENMARK                                           
6DN0600000025180035538N00829E    17                     VARDE                                                                           Varde                 DENMARK                                           
6DN0600000025220035536N00857E    43                     HOVBORG                                                                         Hovborg               DENMARK                                           
6DN0600000025350035516N00842E     8                     HVIDING                                                                         Hviding               DENMARK                                           
6DN0600000026080035515N00940E    23                     HAJSTRUP                                                                        Hajstrup              DENMARK                                           
6DN0600000026190035511N00904E    52                     TOFTLUND                                                                        Toftlund              DENMARK                                           
6DN0600000026400035454N00908E    15                     STORE JYNDEVAD                                                                  Store Jyndevad        DENMARK                                           
6DN0600000026470035457N00946E    18                     RNHAVE                                                                          Rnhave                DENMARK                                           
6DN0600000028280035519N01026E    49                     RSLEV                                                                           Rslev                 DENMARK                                           
6DN0600000028390035510N01012E    60                     HSTRUP                                                                          Hstrup                DENMARK                                           
6DN0600000028590035457N01043E    10                     RUDKBING                                                                        Rudkbing              DENMARK                                           
6DN0600000029020035552N01136E    30                     KOLLEKOLLE                                                                      Kollekolle            DENMARK                                           
6DN0600000029120035542N01102E    20                     REFSNS KYSTHOSPITAL                                                             Refsns Kysthospital   DENMARK                                           
6DN0600000029210035532N01146E    53                     ALLINDELILLE                                                                    Allindelille          DENMARK                                           
6DN0600000029360035523N01122E    55                     ANTVORSKOV                                                                      Antvorskov            DENMARK                                           
6DN0600000029441035515N01120E    12                     TYSTOFTE HUSE                                                                   Tystofte Huse         DENMARK                                           
6DN0600000030170035556N01218E   360                     LILLE DYREHAVEGRD                                                               Lille Dyrehavegrd     DENMARK                                           
6DN0600000030320035544N01230E    48                     TINGHJ                                                                          Tinghj                DENMARK                                           
6DN0600000030340035541N01236E    20                     KBENHAVNS TOLDBOD                                                               Kbenhavns Toldbod     DENMARK                                           
6DN0600000030390035537N01216E   160                     TORSBRO II                                                                      Torsbro Ii            DENMARK                                           
6DN0600000031170035511N01139E     1                     KARREBKSMINDE                                                                   Karrebksminde         DENMARK                                           
6DN0600000031270035500N01218E    13                     STEGE N                                                                         Stege N               DENMARK                                           
6DN0600000031290035452N01207E    15                     NSGRD                                                                           Nsgrd                 DENMARK                                           
6DN0600000031350035450N01120E     7                     TJENNEMARKE                                                                     Tjennemarke           DENMARK                                           
6DN0600000031530035443N01148E     4                     FUGLSANG                                                                        Fuglsang              DENMARK                                           
6DN0600000033069036201N00646W    57                     TORSHAVN RADIOSONDE                                                             Torshavn Radiosonde   DENMARK                                           
6DN06011         16201N00646W    546201N00646W  55      TORSHAVN                          THORSHAVN                                     Thorshavn             DENMARK                                           
6DN06030         15706N00951E     35706N00951E  13      LBORG LUFTHAVN                    AALBORG                                       Alborg                DENMARK                                           
6DN06041         15744N01038E     25744N01038E  10      SKAGEN FYR                        SKAGEN                                        Skagen                DENMARK                                           
6DN06052         15642N00813E     25642N00813E   9      THYBORN                           THYBOROEN                                     Thyboron              DENMARK                                           
6DN06060         15618N00907E    515618N00907E  53      FLYVESTATION KARUP                KARUP                                         Karup                 DENMARK                                           
6DN06070         15618N01037E    235618N01037E  25      FLST. TIRSTRUP                    TIRSTRUP                                      Tirstrup              DENMARK                                           
6DN06089         15530N00824E    11                     SDENSTRAND FYR                                                                  Sdenstrand Fyr        DENMARK                                           
6DN06110         15514N00916E    405514N00916E  47      FLST. SKRYDSTRUP                  SKRYDSTRUP                                    Skrydstrup            DENMARK                                           
6DN06119         15451N00959E    175451N00959E  17      KEGNS FYR                         KEGNAES                                       Kegnaes               DENMARK                                           
6DN06120         15529N01020E    155529N01020E  17      ODENSE LUFTHAVN                   ODENSE/BELDRINGE                              Odense/Beldringe      DENMARK                                           
6DN06151         15510N01108E     15510N01108E   3      OM FYR                            OMOE                                          Omo                   DENMARK                                           
6DN06159         15545N01052E    135545N01052E  14      RSNS FYR                          ROESNAES                                      Rosnaes               DENMARK                                           
6DN06160         15546N01220E   1605546N01220E  31      FLYVESTATION VRLSE                VAERLOESE                                     Vaerlose              DENMARK                                           
6DN06180         15537N01239E     45537N01239E   5      KASTRUP LUFTHAVN                  KOEBENHAVN/KASTRUP                            Kobenhavn/Kastrup     DENMARK                                           
6DN06190         15504N01445E    145504N01445E  16      RNNE LUFTHAVN                     ROENNE                                        Ronne                 DENMARK                                           
6ES26038         1                 5923N02435E  34      TALLIN                            TALLINN                                       Tallinn               ESTONIA                                           
6ES26214         1                 5823N02149E   8      Vilsandi                          VILSANDI                                      Vilsandi              ESTONIA                                           
6ES26231         1                 5823N02430E   8      PJARNU                            PJARNU                                        Pjarnu                ESTONIA                                           
6ES26242         1                 5818N02644E  68      Tartu                             TARTU                                         Tartu                 ESTONIA                                           
6FI02836         1                 6722N02639E 179      SODANKYL                          SODANKYLA                                     Sodankyla             FINLAND                                           
6FI02869         1                 6558N02911E 263      KUUSAMO                           KUUSAMO                                       Kuusamo               FINLAND                                           
6FI02875         1                 6456N02522E  15      OULU                              OULU                                          Oulu                  FINLAND                                           
6FI02897         1                 6417N02741E 136      KAJAANI                           KAJAANI                                       Kajaani               FINLAND                                           
6FI02911         1                                      VAASA                                                                           Vaasa                 FINLAND                                           
6FI02929         1                 6240N02938E 117      JOENSUU                           JOENSUU                                       Joensuu               FINLAND                                           
6FI02935         1                 6224N02541E 145      JYVSKYL                           JYVASKYLA                                     Jyvaskyla             FINLAND                                           
6FI02942         1                 6151N02228E 136      KANKAANP (NIINISALO)              NIINISALO                                     Niinisalo             FINLAND                                           
6FI02958         1                                      LAPPEENRANTA                                                                    Lappeenranta          FINLAND                                           
6FI02963         1                 6049N02330E 103      JOKIOINEN                         JOKIOINEN                                     Jokioinen             FINLAND                                           
6FI02972         1                 6031N02216E  59      TURKU                             TURKU                                         Turku                 FINLAND                                           
6FI02974         1                 6019N02458E  56      HELSINKI                          HELSINKI-VANTAA                               Helsinki-Vantaa       FINLAND                                           
6FR07027         1                 4911N00027W  67      CAEN                              CAEN                                          Caen                  FRANCE                                            
6FR07110         1                 4827N00425W 103      BREST                             BREST                                         Brest                 FRANCE                                            
6FR07150         1                 4858N00227E  65      PARIS/LE BOURGET                  PARIS/LE BOURGET                              Paris/Le Bourget      FRANCE                                            
6FR07180         1                 4841N00613E 217      NANCY/ESSEY                       NANCY/ESSEY                                   Nancy/Essey           FRANCE                                            
6FR07190         1                 4833N00738E 154      STRASBOURG                        STRASBOURG                                    Strasbourg            FRANCE                                            
6FR07222         1                 4710N00136W  27      NANTES                            NANTES                                        Nantes                FRANCE                                            
6FR07255         1                 4704N00222E 166      BOURGES                           BOURGES                                       Bourges               FRANCE                                            
6FR07280         1                 4716N00505E 227      DIJON                             DIJON                                         Dijon                 FRANCE                                            
6FR07480         1                 4543N00457E 201      Lyon/Bron                         LYON/BRON                                     Lyon/Bron             FRANCE                                            
6FR07510         1                 4450N00042W  61      Bordeaux/Merignac                 BORDEAUX/MERIGNAC                             Bordeaux/Merignac     FRANCE                                            
6FR07630         1                 4338N00122E 153      Toulouse/Blagnac                  TOULOUSE/BLAGNAC                              Toulouse/Blagnac      FRANCE                                            
6FR07645         1                 4352N00424E  62      N~imes/Courbessac                 NIMES/COURBESSAC                              N~imes/Courbessac     FRANCE                                            
6FR07650         1                 4327N00514E  36      Marseille/Marignane               MARSEILLE/MARIGNANE                           Marseille/Marignane   FRANCE                                            
6FR07690         1                 4339N00712E  10      Nice                              NICE                                          Nice                  FRANCE                                            
6FR07747         1                 4244N00252E  48      Perpignan                         PERPIGNAN                                     Perpignan             FRANCE                                            
6FR07761         1                 4155N00848E   9      Ajaccio                           AJACCIO                                       Ajaccio               FRANCE                                            
6GA37385         1                 4211N04222E  26      SAMTREDIA                         SAMTREDIA                                     Samtredia             GEORGIA                                           
6GA37549         1                 4141N04457E 490      TBILISI/NOVOALEXEYE               TBILISI                                       Tbilisi               GEORGIA                                           
6GL0400000034204037728N06914W    47                     THULE                                                                           Thule                 GREENLAND                                         
6GL0400000034219036915N05331W     8                     GODHAVN                                                                         Godhavn               GREENLAND                                         
6GL0400000034230036655N05340W    12                     HOLSTEINSBORG                                                                   Holsteinsborg-Sun.    GREENLAND                                         
6GL0400000034231036700N05048W    50                     SNDRE STRMFJORD                                                                 Sdr. Stromfjord-Sun.  GREENLAND                                         
6GL0400000034270036111N04525W    24                     NARSARSUAQ                                                                      Narsarsuaq-Sun.       GREENLAND                                         
6GL0400000034320037646N01846W    11                     DANMARKSHAVN                                                                    Danmarkshavn-Sun.     GREENLAND                                         
6GL0400000034339037029N02200W    65                     SCORESBYSUND                                                                    Scoresbysund-Sun.     GREENLAND                                         
6GL0400000034360036536N03738W    50                     AMMASSALIK                                                                      Ammassalik            GREENLAND                                         
6GL04202         17631N06850W    777632N06845W  77      THULE AIR BASE                    THULE A.B.                                    Thule A.B.            GREENLAND                                         
6GL04209         17247N05610W    63                     UPERNAVIK ADS                                                                   Upernavik AWS         GREENLAND                                         
6GL04210         17247N05610W    637247N05610W 122      UPERNAVIK                         UPERNAVIK                                     Upernavik             GREENLAND                                         
6GL04216         16913N05103W    39                     JAKOBSHAVN                                                                      Jakobshavn            GREENLAND                                         
6GL04220         16842N05245W    476842N05245W  41      EGEDESMINDE                       EGEDESMINDE                                   Egedesminde           GREENLAND                                         
6GL04230         16655N05340W    126655N05340W   9      HOLSTEINSBORG                     HOLSTEINSBORG                                 Holsteinsborg         GREENLAND                                         
6GL04231         16700N05048W    506701N05042W  53      SNDRE STRMFJORD                   SDR STROEMFJORD                               Sdr. Stromfjord       GREENLAND                                         
6GL04250         16410N05145W    506410N05145W  70      GODTHB                            GODTHAAB/NUUK                                 Godthab Nuuk          GREENLAND                                         
6GL04260         16200N04940W    136200N04940W  15      FREDERIKSHB                       FREDERIKSHAAB                                 Frederikshab          GREENLAND                                         
6GL04270         16111N04525W    246110N04525W  32      NARSARSUAQ                        NARSARSUAQ                                    Narsarsuaq            GREENLAND                                         
6GL04272         16043N04603W    326043N04603W  34      JULIANEHB                         JULIANEHAAB                                   Julianehab            GREENLAND                                         
6GL04310         18136N01640W    358136N01639W  39      NORD                              NORD                                          Nord                  GREENLAND                                         
6GL04312         18136N01640W   3608136N01639W  34      NORD ADS                          NORD AWS                                      Nord Ads              GREENLAND                                         
6GL04320         17646N01846W    117646N01840W  12      DNNMARKSHAVN                      DANMARKSHAVN                                  Danmarkshavn          GREENLAND                                         
6GL04339         17029N02200W    657029N02157W  69      SCORESBYSUND                      SCORESBYSUND                                  Scoresbysund          GREENLAND                                         
6GL04340         17025N02158W    41                     KAP TOBIN                                                                       Kap Tobin             GREENLAND                                         
6GL04350         16747N03218W    12                     APUTITEQ                                                                        Aputiteq              GREENLAND                                         
6GL04360         16536N03738W    506536N03738W  52      AMMASSALIK                        TASIILAQ                                      Angmagssalik          GREENLAND                                         
6GL04390         16003N04310W   2606003N04310W  75      PRINS CHRISTIAN SUND              PRINS CHRISTIAN SUND                          Prins Christian Sund  GREENLAND                                         
6GR16622         1                 4031N02258E   4      THESSALONIKI/MIKTA                THESSALONIKI (AIRPORT)                        Thessaloniki/Mikra    GREECE                                            
6GR16627         1                 4051N02555E   3      ALEXANDROUPOLIS                   ALEXANDROUPOLI (AIRPORT)                      Alexandroupolis       GREECE                                            
6GR16641         1                 3937N01955E   4      KERKIRA                           KERKYRA (AIRPORT)                             Kerkyra               GREECE                                            
